Date,Temperature,Rainfall,WaterContent,Month,Season,Rainfall_7d_avg,WaterContent_7d_avg,PremiseIndex
2022-02-23,28.39,3.28,25.74,2,Wet,9.28,34.46,3.17
2022-02-24,28.27,1.71,37.03,2,Wet,8.6,36.35,6.15
2022-02-25,29.33,14.83,43.02,2,Wet,10.5,37.84,8.82
2022-02-26,29.47,2.99,27.92,2,Wet,8.64,34.78,2.95
2022-02-27,28.61,34.26,50.81,2,Wet,12.06,36.07,8.87
2022-02-28,29.19,25.17,44.91,2,Wet,12.81,37.09,8.25
2022-03-01,31.36,7.98,36.47,3,Dry,12.89,37.99,6.43
2022-03-02,29.61,6.08,48.27,3,Dry,13.29,41.21,6.59
2022-03-03,28.06,4.07,35.12,3,Dry,13.62,40.93,6.27
2022-03-04,28.26,4.52,30.25,3,Dry,12.15,39.11,4.64
2022-03-05,32.09,30.23,50.04,3,Dry,16.04,42.27,9.96
2022-03-06,31.45,5.33,51.28,3,Dry,11.91,42.33,8.33
2022-03-07,29.56,10.82,46.91,3,Dry,9.86,42.62,7.59
2022-03-08,30.81,11.42,48.92,3,Dry,10.35,44.4,7.62
2022-03-09,30.26,15.42,49.81,3,Dry,11.69,44.62,8.46
2022-03-10,31.27,10.17,37.64,3,Dry,12.56,44.98,6.91
2022-03-11,28.93,7.47,47.95,3,Dry,12.98,47.51,7.6
2022-03-12,28.96,3.72,18.3,3,Dry,9.19,42.97,3.72
2022-03-13,31.32,11.21,54.48,3,Dry,10.03,43.43,10.21
2022-03-14,28.51,9.55,45.06,3,Dry,9.85,43.17,7.87
2022-03-15,30.07,5.25,39.06,3,Dry,8.97,41.76,5.9
2022-03-16,29.96,10.52,30.85,3,Dry,8.27,39.05,6.24
2022-03-17,30.78,6.99,44.9,3,Dry,7.82,40.09,6.42
2022-03-18,30.14,9.55,49.09,3,Dry,8.11,40.25,8.64
2022-03-19,29.87,12.81,33.2,3,Dry,9.41,42.38,6.68
2022-03-20,29.62,8.55,30.1,3,Dry,9.03,38.89,5.18
2022-03-21,29.01,13.67,30.6,3,Dry,9.62,36.83,6.07
2022-03-22,29.83,8.43,42.23,3,Dry,10.08,37.28,4.85
2022-03-23,31.17,15.41,41.34,3,Dry,10.77,38.78,6.02
2022-03-24,29.71,5.84,55.9,3,Dry,10.61,40.35,6.73
2022-03-25,31.41,3.08,17.13,3,Dry,9.69,35.79,3.5
2022-03-26,30.73,9.21,28.66,3,Dry,9.17,35.14,6.74
2022-03-27,30.48,22.89,48.43,3,Dry,11.22,37.76,10.78
2022-03-28,29.84,14.35,48.13,3,Dry,11.32,40.26,8.57
2022-03-29,29.37,22.71,54.36,3,Dry,13.36,41.99,10.02
2022-03-30,31.68,5.21,35.01,3,Dry,11.9,41.09,4.1
2022-03-31,30.79,7.44,39.48,3,Dry,12.13,38.74,5.84
2022-04-01,29.32,3.25,33.78,4,Dry,12.15,41.12,4.79
2022-04-02,31.16,2.42,42.43,4,Dry,11.18,43.09,5.97
2022-04-03,30.09,20.62,40.94,4,Dry,10.86,42.02,7.64
2022-04-04,28.04,19.24,40.96,4,Dry,11.56,41.0,7.08
2022-04-05,29.04,11.99,46.49,4,Dry,10.03,39.87,5.35
2022-04-06,30.19,5.27,49.94,4,Dry,10.03,42.0,8.2
2022-04-07,30.97,13.05,34.1,4,Dry,10.84,41.24,5.33
2022-04-08,31.83,18.16,46.94,4,Dry,12.97,43.11,8.77
2022-04-09,29.49,24.62,45.91,4,Dry,16.14,43.61,11.25
2022-04-10,30.08,1.9,37.06,4,Dry,13.46,43.06,5.15
2022-04-11,28.85,5.93,18.33,4,Dry,11.56,39.83,1.43
2022-04-12,28.58,5.47,30.92,4,Dry,10.63,37.6,4.78
2022-04-13,27.78,6.69,29.61,4,Dry,10.83,34.7,5.92
2022-04-14,29.85,11.37,35.68,4,Dry,10.59,34.92,7.91
2022-04-15,30.73,0.99,5.41,4,Dry,8.14,28.99,0.0
2022-04-16,30.24,5.17,54.38,4,Dry,5.36,30.2,7.12
2022-04-17,29.55,5.61,9.54,4,Dry,5.89,26.27,1.19
2022-04-18,30.69,8.37,41.46,4,Dry,6.24,29.57,5.44
2022-04-19,32.41,9.19,24.42,4,Dry,6.77,28.64,6.62
2022-04-20,28.63,6.6,22.83,4,Dry,6.76,27.67,1.71
2022-04-21,27.04,28.07,53.84,4,Dry,9.14,30.27,8.82
2022-04-22,29.81,7.09,42.59,4,Dry,10.01,35.58,6.75
2022-04-23,30.55,11.3,28.28,4,Dry,10.89,31.85,6.03
2022-04-24,27.92,12.76,29.13,4,Dry,11.91,34.65,5.4
2022-04-25,30.3,3.59,19.92,4,Dry,11.23,31.57,3.7
2022-04-26,29.13,3.77,35.16,4,Dry,10.45,33.11,4.6
2022-04-27,29.8,12.93,29.87,4,Dry,11.36,34.11,5.67
2022-04-28,28.55,19.4,58.41,4,Dry,10.12,34.77,8.46
2022-04-29,28.48,24.52,38.08,4,Dry,12.61,34.12,7.87
2022-04-30,28.36,3.69,38.37,4,Dry,11.52,35.56,5.19
2022-05-01,28.67,35.98,74.23,5,Dry,14.84,42.01,13.12
2022-05-02,27.38,27.88,52.99,5,Dry,18.31,46.73,10.38
2022-05-03,28.27,39.21,43.46,5,Dry,23.37,47.92,11.98
2022-05-04,28.03,30.41,58.33,5,Dry,25.87,51.98,12.05
2022-05-05,26.82,32.06,53.19,5,Dry,27.68,51.24,9.87
2022-05-06,28.08,41.54,62.82,5,Dry,30.11,54.77,15.3
2022-05-07,28.24,43.04,80.29,5,Dry,35.73,60.76,15.84
2022-05-08,29.06,28.87,53.61,5,Dry,34.72,57.81,11.88
2022-05-09,29.49,21.66,52.46,5,Dry,33.83,57.74,11.18
2022-05-10,26.98,24.37,42.88,5,Dry,31.71,57.65,12.21
2022-05-11,28.35,50.79,67.83,5,Dry,34.62,59.01,13.7
2022-05-12,25.78,32.5,67.23,5,Dry,34.68,61.02,17.66
2022-05-13,28.85,23.7,50.33,5,Dry,32.13,59.23,12.84
2022-05-14,29.1,24.96,52.82,5,Dry,29.55,55.31,11.86
2022-05-15,25.33,37.23,69.8,5,Dry,30.75,57.62,14.46
2022-05-16,27.66,47.62,84.4,5,Dry,34.45,62.18,17.89
2022-05-17,27.1,28.26,41.05,5,Dry,35.01,61.92,12.03
2022-05-18,27.66,39.24,56.48,5,Dry,33.36,60.3,14.45
2022-05-19,27.46,35.8,73.22,5,Dry,33.83,61.16,15.9
2022-05-20,27.96,30.51,74.33,5,Dry,34.8,64.59,15.46
2022-05-21,28.99,33.67,54.31,5,Dry,36.05,64.8,13.49
2022-05-22,27.69,30.18,56.86,5,Dry,35.04,62.95,13.24
2022-05-23,27.01,39.7,65.28,5,Dry,33.91,60.22,14.53
2022-05-24,27.8,34.21,59.71,5,Dry,34.76,62.88,15.18
2022-05-25,27.75,21.9,50.0,5,Dry,32.28,61.96,12.36
2022-05-26,27.91,27.03,65.27,5,Dry,31.03,60.82,10.54
2022-05-27,27.37,23.66,30.92,5,Dry,30.05,54.62,9.83
2022-05-28,28.36,29.01,46.65,5,Dry,29.39,53.53,11.34
2022-05-29,29.29,26.72,57.76,5,Dry,28.89,53.66,12.1
2022-05-30,26.73,24.85,44.92,5,Dry,26.77,50.75,9.75
2022-05-31,28.45,22.68,51.01,5,Dry,25.12,49.5,11.63
2022-06-01,26.96,10.87,49.56,6,Wet,23.54,49.44,10.15
2022-06-02,25.57,29.48,69.59,6,Wet,23.9,50.06,12.01
2022-06-03,27.25,29.46,56.34,6,Wet,24.72,53.69,12.28
2022-06-04,25.94,12.57,54.95,6,Wet,22.38,54.88,9.2
2022-06-05,24.87,20.37,47.72,6,Wet,21.47,53.44,8.45
2022-06-06,24.73,11.41,36.09,6,Wet,19.55,52.18,7.06
2022-06-07,26.78,14.13,25.88,6,Wet,18.33,48.59,7.48
2022-06-08,26.69,16.36,33.06,6,Wet,19.11,46.23,8.35
2022-06-09,27.56,14.56,41.7,6,Wet,16.98,42.25,8.21
2022-06-10,26.67,22.47,48.23,6,Wet,15.98,41.09,9.57
2022-06-11,25.9,10.33,40.56,6,Wet,15.66,39.03,7.33
2022-06-12,26.48,14.01,59.57,6,Wet,14.75,40.73,8.52
2022-06-13,26.07,25.07,57.57,6,Wet,16.71,43.79,10.7
2022-06-14,25.67,11.27,47.06,6,Wet,16.3,46.82,9.05
2022-06-15,25.45,14.43,59.82,6,Wet,16.02,50.64,10.88
2022-06-16,24.28,26.51,47.64,6,Wet,17.73,51.49,11.2
2022-06-17,25.26,39.63,56.62,6,Wet,20.18,52.69,13.01
2022-06-18,25.98,29.48,65.81,6,Wet,22.91,56.3,13.25
2022-06-19,23.29,16.22,47.83,6,Wet,23.23,54.62,10.8
2022-06-20,25.49,39.49,61.15,6,Wet,25.29,55.13,13.24
2022-06-21,26.92,25.38,49.7,6,Wet,27.31,55.51,10.21
2022-06-22,27.34,12.64,38.39,6,Wet,27.05,52.45,8.47
2022-06-23,25.47,11.5,38.19,6,Wet,24.91,51.1,7.43
2022-06-24,25.44,24.49,49.57,6,Wet,22.74,50.09,9.54
2022-06-25,25.28,17.21,40.79,6,Wet,20.99,46.52,8.17
2022-06-26,25.44,12.54,45.59,6,Wet,20.46,46.2,7.55
2022-06-27,27.14,16.91,51.0,6,Wet,17.24,44.75,8.73
2022-06-28,27.63,27.39,46.26,6,Wet,17.53,44.25,7.46
2022-06-29,24.31,14.61,50.72,6,Wet,17.81,46.02,9.07
2022-06-30,25.19,14.5,28.88,6,Wet,18.24,44.69,6.53
2022-07-01,22.14,16.84,48.51,7,Wet,17.14,44.54,7.71
2022-07-02,23.97,17.62,49.64,7,Wet,17.2,45.8,9.6
2022-07-03,23.51,15.85,41.84,7,Wet,17.68,45.26,8.9
2022-07-04,24.36,22.6,48.65,7,Wet,18.49,44.93,7.59
2022-07-05,24.66,23.62,46.56,7,Wet,17.95,44.97,8.31
2022-07-06,24.55,17.43,38.87,7,Wet,18.35,43.28,6.88
2022-07-07,22.35,14.36,41.49,7,Wet,18.33,45.08,6.77
2022-07-08,23.97,15.18,36.68,7,Wet,18.09,43.39,8.09
2022-07-09,22.3,30.77,66.01,7,Wet,19.97,45.73,11.6
2022-07-10,25.74,39.18,40.32,7,Wet,23.3,45.51,9.9
2022-07-11,23.65,12.12,38.35,7,Wet,21.81,44.04,5.34
2022-07-12,22.63,12.77,21.21,7,Wet,20.26,40.42,5.92
2022-07-13,23.46,15.08,31.43,7,Wet,19.92,39.35,5.15
2022-07-14,24.21,31.12,49.12,7,Wet,22.31,40.44,9.93
2022-07-15,24.73,15.84,56.07,7,Wet,22.41,43.21,9.87
2022-07-16,25.3,22.56,59.58,7,Wet,21.24,42.3,11.79
2022-07-17,24.06,16.91,44.26,7,Wet,18.06,42.86,6.76
2022-07-18,23.67,15.19,42.79,7,Wet,18.49,43.49,4.75
2022-07-19,24.69,16.57,53.63,7,Wet,19.04,48.12,9.77
2022-07-20,24.66,12.56,51.36,7,Wet,18.68,50.97,11.09
2022-07-21,24.12,23.68,43.2,7,Wet,17.61,50.12,10.43
2022-07-22,24.81,14.29,48.16,7,Wet,17.39,49.0,9.02
2022-07-23,23.39,14.74,32.23,7,Wet,16.28,45.09,6.23
2022-07-24,23.98,13.8,37.15,7,Wet,15.83,44.07,7.92
2022-07-25,21.97,33.22,62.52,7,Wet,18.41,46.89,10.62
2022-07-26,25.39,15.48,35.81,7,Wet,18.25,44.35,7.81
2022-07-27,23.51,19.5,42.05,7,Wet,19.25,43.02,8.69
2022-07-28,25.4,10.77,22.03,7,Wet,17.4,39.99,6.18
2022-07-29,23.34,10.3,42.74,7,Wet,16.83,39.22,9.86
2022-07-30,24.3,12.63,31.28,7,Wet,16.53,39.08,6.42
2022-07-31,24.05,26.5,42.99,7,Wet,18.34,39.92,8.03
2022-08-01,21.93,19.03,58.78,8,Wet,16.32,39.38,9.29
2022-08-02,23.02,34.86,51.01,8,Wet,19.08,41.56,8.38
2022-08-03,23.81,28.29,60.16,8,Wet,20.34,44.14,10.23
2022-08-04,24.33,13.89,52.1,8,Wet,20.79,48.44,8.9
2022-08-05,23.28,16.93,52.72,8,Wet,21.73,49.86,9.23
2022-08-06,21.33,30.35,51.79,8,Wet,24.26,52.79,11.27
2022-08-07,21.13,16.38,38.83,8,Wet,22.82,52.2,7.61
2022-08-08,23.67,23.32,39.52,8,Wet,23.43,49.45,10.18
2022-08-09,21.54,12.16,22.11,8,Wet,20.19,45.32,5.66
2022-08-10,23.15,20.37,54.02,8,Wet,19.06,44.44,9.56
2022-08-11,22.67,17.86,51.06,8,Wet,19.62,44.29,8.72
2022-08-12,23.85,13.93,45.92,8,Wet,19.2,43.32,8.3
2022-08-13,23.05,17.14,15.33,8,Wet,17.31,38.11,5.51
2022-08-14,22.51,20.21,44.4,8,Wet,17.86,38.91,7.1
2022-08-15,24.6,26.07,57.15,8,Wet,18.25,41.43,9.45
2022-08-16,23.36,33.58,69.73,8,Wet,21.31,48.23,12.44
2022-08-17,23.09,24.59,52.66,8,Wet,21.91,48.04,8.86
2022-08-18,21.85,29.01,55.14,8,Wet,23.51,48.62,10.12
2022-08-19,21.39,13.43,33.96,8,Wet,23.43,46.91,6.82
2022-08-20,22.28,12.9,44.1,8,Wet,22.83,51.02,9.57
2022-08-21,21.04,22.14,45.35,8,Wet,23.1,51.16,9.81
2022-08-22,22.21,12.33,32.57,8,Wet,21.14,47.65,7.24
2022-08-23,23.34,16.6,31.7,8,Wet,18.71,42.21,7.63
2022-08-24,23.52,24.37,40.04,8,Wet,18.68,40.41,7.97
2022-08-25,22.19,31.19,58.2,8,Wet,18.99,40.85,10.96
2022-08-26,25.47,20.58,32.58,8,Wet,20.01,40.65,7.1
2022-08-27,23.81,13.15,37.58,8,Wet,20.05,39.72,7.24
2022-08-28,22.51,18.15,57.6,8,Wet,19.48,41.47,8.91
2022-08-29,23.68,18.92,30.79,8,Wet,20.42,41.21,4.35
2022-08-30,21.96,14.38,46.0,8,Wet,20.11,43.26,8.02
2022-08-31,22.79,11.64,44.78,8,Wet,18.29,43.93,9.26
2022-09-01,21.64,14.6,38.77,9,Dry,15.92,41.16,7.94
2022-09-02,20.79,6.75,41.62,9,Dry,13.94,42.45,7.57
2022-09-03,22.53,13.18,38.66,9,Dry,13.95,42.6,8.17
2022-09-04,21.99,9.82,45.81,9,Dry,12.76,40.92,7.2
2022-09-05,22.07,6.78,24.75,9,Dry,11.02,40.05,4.7
2022-09-06,21.97,6.01,53.7,9,Dry,9.83,41.16,6.81
2022-09-07,21.1,7.67,50.51,9,Dry,9.26,41.97,6.93
2022-09-08,23.59,12.08,17.36,9,Dry,8.9,38.92,4.65
2022-09-09,22.25,0.52,42.14,9,Dry,8.01,38.99,6.76
2022-09-10,21.73,11.84,33.7,9,Dry,7.82,38.28,5.34
2022-09-11,20.69,11.17,53.26,9,Dry,8.01,39.35,7.05
2022-09-12,23.4,14.51,51.69,9,Dry,9.11,43.2,8.13
2022-09-13,22.92,21.96,36.7,9,Dry,11.39,40.77,7.74
2022-09-14,22.0,4.49,39.34,9,Dry,10.94,39.17,4.24
2022-09-15,20.72,1.96,24.56,9,Dry,9.49,40.2,1.56
2022-09-16,23.66,9.39,42.89,9,Dry,10.76,40.31,6.1
2022-09-17,21.64,8.82,37.52,9,Dry,10.33,40.85,4.73
2022-09-18,21.33,6.14,27.61,9,Dry,9.61,37.19,3.86
2022-09-19,21.95,11.43,25.77,9,Dry,9.17,33.49,4.17
2022-09-20,22.38,4.79,36.13,9,Dry,6.72,33.4,4.24
2022-09-21,21.83,6.81,40.09,9,Dry,7.05,33.51,6.8
2022-09-22,18.61,11.81,37.87,9,Dry,8.46,35.41,5.93
2022-09-23,22.25,6.24,27.25,9,Dry,8.01,33.18,4.27
2022-09-24,22.92,8.84,32.24,9,Dry,8.01,32.42,5.31
2022-09-25,21.11,6.27,24.06,9,Dry,8.03,31.92,2.3
2022-09-26,23.56,3.21,39.93,9,Dry,6.85,33.94,6.15
2022-09-27,22.87,14.36,19.9,9,Dry,8.22,31.62,3.71
2022-09-28,22.47,13.47,50.3,9,Dry,9.17,33.08,7.72
2022-09-29,20.99,13.17,39.78,9,Dry,9.37,33.35,4.77
2022-09-30,22.28,7.25,41.02,9,Dry,9.51,35.32,4.14
2022-10-01,22.89,35.15,64.32,10,Dry,13.27,39.9,11.97
2022-10-02,22.45,35.62,59.67,10,Dry,17.46,44.99,11.73
2022-10-03,23.43,40.18,58.24,10,Dry,22.75,47.6,11.22
2022-10-04,22.18,27.36,62.95,10,Dry,24.6,53.75,11.25
2022-10-05,22.26,29.28,36.27,10,Dry,26.86,51.75,10.69
2022-10-06,21.87,23.19,61.57,10,Dry,28.29,54.86,10.74
2022-10-07,22.08,41.93,52.31,10,Dry,33.25,56.48,14.72
2022-10-08,22.39,26.38,47.85,10,Dry,31.99,54.12,10.07
2022-10-09,22.35,22.42,62.25,10,Dry,30.11,54.49,12.74
2022-10-10,22.3,40.57,84.75,10,Dry,30.16,58.28,15.9
2022-10-11,23.46,27.14,53.53,10,Dry,30.13,56.94,12.45
2022-10-12,24.04,47.77,54.67,10,Dry,32.77,59.56,13.49
2022-10-13,21.25,28.39,61.25,10,Dry,33.52,59.52,12.89
2022-10-14,24.02,24.36,49.1,10,Dry,31.01,59.06,11.43
2022-10-15,23.21,34.74,47.17,10,Dry,32.2,58.96,11.04
2022-10-16,21.64,26.8,53.63,10,Dry,32.82,57.73,12.73
2022-10-17,22.21,32.83,43.17,10,Dry,31.72,51.79,10.31
2022-10-18,22.82,24.58,51.62,10,Dry,31.35,51.51,10.77
2022-10-19,20.88,31.84,46.27,10,Dry,29.08,50.31,9.7
2022-10-20,22.45,25.95,31.08,10,Dry,28.73,46.0,5.7
2022-10-21,23.06,34.07,40.64,10,Dry,30.11,44.8,9.84
2022-10-22,21.79,27.66,46.05,10,Dry,29.1,44.64,12.44
2022-10-23,21.06,29.27,58.44,10,Dry,29.46,45.32,12.21
2022-10-24,22.73,26.7,63.9,10,Dry,28.58,48.28,11.99
2022-10-25,24.74,27.91,66.6,10,Dry,29.05,50.42,12.41
2022-10-26,21.82,33.89,41.99,10,Dry,29.35,49.81,10.5
2022-10-27,21.85,23.13,46.26,10,Dry,28.95,51.98,10.75
2022-10-28,22.34,30.13,48.0,10,Dry,28.38,53.03,9.79
2022-10-29,24.11,57.37,74.83,10,Dry,32.63,57.15,17.89
2022-10-30,20.88,38.63,75.01,10,Dry,33.96,59.51,16.09
2022-10-31,23.31,27.25,53.41,10,Dry,34.04,58.02,12.89
2022-11-01,23.53,28.89,61.79,11,Dry,34.18,57.33,13.56
2022-11-02,23.62,25.62,72.61,11,Dry,33.0,61.7,14.27
2022-11-03,22.99,32.52,40.37,11,Dry,34.34,60.86,12.17
2022-11-04,23.75,22.47,43.22,11,Dry,33.25,60.18,11.45
2022-11-05,23.02,25.94,56.46,11,Dry,28.76,57.55,11.6
2022-11-06,23.46,24.36,52.15,11,Dry,26.72,54.29,10.42
2022-11-07,21.53,25.8,61.13,11,Dry,26.51,55.39,12.17
2022-11-08,22.27,29.75,49.96,11,Dry,26.64,53.7,12.74
2022-11-09,24.34,20.63,48.56,11,Dry,25.92,50.27,8.7
2022-11-10,25.26,26.47,43.62,11,Dry,25.06,50.73,8.46
2022-11-11,27.23,25.4,60.96,11,Dry,25.48,53.26,12.18
2022-11-12,24.92,36.1,59.3,11,Dry,26.93,53.67,12.8
2022-11-13,23.49,23.67,62.97,11,Dry,26.83,55.21,12.34
2022-11-14,22.02,29.87,68.01,11,Dry,27.41,56.2,13.51
2022-11-15,24.54,27.27,39.0,11,Dry,27.06,54.63,9.75
2022-11-16,22.55,36.92,75.18,11,Dry,29.38,58.43,16.46
2022-11-17,23.19,35.35,67.59,11,Dry,30.65,61.86,12.73
2022-11-18,24.89,44.45,64.0,11,Dry,33.38,62.29,14.19
2022-11-19,24.29,37.33,68.28,11,Dry,33.55,63.58,14.89
2022-11-20,23.07,30.4,49.24,11,Dry,34.51,61.61,10.59
2022-11-21,22.29,34.62,71.31,11,Dry,35.19,62.09,14.8
2022-11-22,24.21,26.74,52.39,11,Dry,35.12,64.0,14.32
2022-11-23,24.34,29.02,62.1,11,Dry,33.99,62.13,13.59
2022-11-24,25.5,29.33,47.15,11,Dry,33.13,59.21,12.04
2022-11-25,21.51,23.85,51.9,11,Dry,30.19,57.48,10.04
2022-11-26,24.12,36.51,68.07,11,Dry,30.07,57.45,13.53
2022-11-27,24.92,40.91,65.8,11,Dry,31.57,59.82,14.24
2022-11-28,23.58,27.35,57.5,11,Dry,30.53,57.84,12.02
2022-11-29,22.4,27.8,44.64,11,Dry,30.68,56.74,12.26
2022-11-30,23.08,24.79,52.88,11,Dry,30.08,55.42,11.99
2022-12-01,26.04,22.83,40.72,12,Wet,29.15,54.5,8.83
2022-12-02,25.51,33.52,56.63,12,Wet,30.53,55.18,12.89
2022-12-03,26.3,23.02,43.49,12,Wet,28.6,51.67,10.54
2022-12-04,27.28,22.86,46.24,12,Wet,26.03,48.87,11.13
2022-12-05,25.6,32.93,38.83,12,Wet,26.82,46.2,11.41
2022-12-06,27.22,29.43,53.81,12,Wet,27.06,47.51,10.17
2022-12-07,25.88,33.57,55.78,12,Wet,28.31,47.93,10.99
2022-12-08,26.34,24.3,34.28,12,Wet,28.52,47.01,7.48
2022-12-09,25.88,46.55,70.66,12,Wet,30.38,49.01,14.42
2022-12-10,26.36,23.74,57.25,12,Wet,30.48,50.98,12.06
2022-12-11,26.54,25.39,53.47,12,Wet,30.84,52.01,12.46
2022-12-12,26.64,24.46,57.42,12,Wet,29.63,54.67,11.84
2022-12-13,26.0,46.04,61.56,12,Wet,32.01,55.78,14.02
2022-12-14,22.67,26.01,48.68,12,Wet,30.93,54.76,11.22
2022-12-15,26.6,23.47,49.52,12,Wet,30.81,56.94,10.41
2022-12-16,24.03,55.79,76.09,12,Wet,32.13,57.71,18.92
2022-12-17,25.39,43.28,41.13,12,Wet,34.92,55.41,10.46
2022-12-18,23.61,38.86,51.88,12,Wet,36.84,55.18,13.09
2022-12-19,27.7,42.4,73.94,12,Wet,39.41,57.54,18.1
2022-12-20,26.42,23.6,41.05,12,Wet,36.2,54.61,10.55
2022-12-21,25.67,44.48,63.11,12,Wet,38.84,56.68,14.67
2022-12-22,27.42,26.96,51.05,12,Wet,39.34,56.89,11.91
2022-12-23,26.53,30.71,41.16,12,Wet,35.76,51.9,10.71
2022-12-24,26.12,28.11,68.29,12,Wet,33.59,55.79,15.09
2022-12-25,26.4,40.78,62.31,12,Wet,33.86,57.28,11.95
2022-12-26,25.62,20.54,37.87,12,Wet,30.74,52.12,10.97
2022-12-27,24.76,23.13,54.99,12,Wet,30.67,54.11,10.02
2022-12-28,26.96,42.37,60.93,12,Wet,30.37,53.8,13.47
2022-12-29,25.93,24.86,50.47,12,Wet,30.07,53.72,10.7
2022-12-30,24.24,40.26,76.3,12,Wet,31.44,58.74,16.14
2022-12-31,26.51,24.65,44.31,12,Wet,30.94,55.31,9.04
2023-01-01,28.04,6.75,46.83,1,Wet,26.08,53.1,9.53
2023-01-02,29.7,27.96,48.95,1,Wet,27.14,54.68,13.4
2023-01-03,28.27,14.53,42.31,1,Wet,25.91,52.87,7.8
2023-01-04,26.82,9.56,40.68,1,Wet,21.22,49.98,8.23
2023-01-05,26.21,12.17,36.29,1,Wet,19.41,47.95,6.81
2023-01-06,29.26,17.38,33.74,1,Wet,16.14,41.87,7.52
2023-01-07,27.94,9.14,41.85,1,Wet,13.93,41.52,7.03
2023-01-08,27.13,12.89,51.53,1,Wet,14.81,42.19,7.74
2023-01-09,27.28,36.27,65.28,1,Wet,15.99,44.52,12.55
2023-01-10,29.3,3.35,38.66,1,Wet,14.39,44.0,8.37
2023-01-11,28.47,9.48,33.01,1,Wet,14.38,42.91,6.09
2023-01-12,29.1,5.6,41.37,1,Wet,13.45,43.63,7.61
2023-01-13,28.25,3.92,36.72,1,Wet,11.52,44.06,4.78
2023-01-14,27.16,9.4,46.15,1,Wet,11.56,44.67,6.57
2023-01-15,29.79,4.0,34.18,1,Wet,10.29,42.2,6.19
2023-01-16,27.61,3.48,38.75,1,Wet,5.61,38.41,6.97
2023-01-17,28.8,7.69,31.32,1,Wet,6.23,37.36,5.38
2023-01-18,29.08,12.62,47.05,1,Wet,6.67,39.36,6.93
2023-01-19,28.01,11.92,26.94,1,Wet,7.58,37.3,4.96
2023-01-20,26.89,7.82,32.91,1,Wet,8.13,36.76,3.88
2023-01-21,27.32,2.45,24.99,1,Wet,7.14,33.73,4.24
2023-01-22,28.68,2.31,66.91,1,Wet,6.9,38.41,9.3
2023-01-23,28.53,10.96,45.29,1,Wet,7.97,39.34,6.53
2023-01-24,29.3,4.98,23.14,1,Wet,7.58,38.17,3.62
2023-01-25,29.14,9.89,24.24,1,Wet,7.19,34.92,4.61
2023-01-26,27.05,8.94,19.7,1,Wet,6.76,33.88,3.13
2023-01-27,29.44,1.26,19.61,1,Wet,5.83,31.98,2.75
2023-01-28,26.97,22.66,39.64,1,Wet,8.71,34.07,9.1
2023-01-29,28.59,2.28,22.07,1,Wet,8.71,27.67,2.69
2023-01-30,30.42,6.91,30.86,1,Wet,8.13,25.61,3.74
2023-01-31,28.31,2.75,40.54,1,Wet,7.81,28.09,4.2
2023-02-01,27.69,4.88,31.91,2,Wet,7.1,29.19,4.94
2023-02-02,29.14,5.38,41.44,2,Wet,6.59,32.29,5.3
2023-02-03,31.64,5.83,24.01,2,Wet,7.24,32.92,3.24
2023-02-04,29.26,7.07,31.83,2,Wet,5.01,31.81,5.87
2023-02-05,30.79,25.97,41.39,2,Wet,8.4,34.57,9.03
2023-02-06,28.51,3.78,37.45,2,Wet,7.95,35.51,4.64
2023-02-07,29.11,12.94,38.54,2,Wet,9.41,35.23,4.3
2023-02-08,29.25,18.76,62.74,2,Wet,11.39,39.63,10.76
2023-02-09,31.42,11.99,32.89,2,Wet,12.33,38.41,5.4
2023-02-10,29.16,21.44,36.75,2,Wet,14.56,40.23,8.31
2023-02-11,27.58,12.08,42.63,2,Wet,15.28,41.77,5.39
2023-02-12,31.85,11.82,37.69,2,Wet,13.26,41.24,7.83
2023-02-13,29.69,19.13,50.33,2,Wet,15.45,43.08,7.76
2023-02-14,30.12,10.64,37.89,2,Wet,15.12,42.99,7.77
2023-02-15,27.86,18.83,43.66,2,Wet,15.13,40.26,7.99
2023-02-16,29.72,10.61,31.81,2,Wet,14.93,40.11,5.12
2023-02-17,29.48,18.6,42.19,2,Wet,14.53,40.88,7.46
2023-02-18,28.5,24.33,34.17,2,Wet,16.28,39.68,8.21
2023-02-19,30.13,6.23,46.96,2,Wet,15.48,41.0,7.56
2023-02-20,27.76,5.5,47.1,2,Wet,13.53,40.54,7.75
2023-02-21,28.49,21.4,56.5,2,Wet,15.07,43.2,11.83
2023-02-22,30.68,18.35,40.1,2,Wet,15.0,42.69,6.25
2023-02-23,28.74,1.5,24.91,2,Wet,13.7,41.7,6.33
2023-02-24,28.97,9.98,42.98,2,Wet,12.47,41.82,7.29
2023-02-25,29.55,27.81,42.73,2,Wet,12.97,43.04,7.86
2023-02-26,29.09,3.12,43.86,2,Wet,12.52,42.6,5.39
2023-02-27,30.15,2.71,8.36,2,Wet,12.13,37.06,2.42
2023-02-28,29.64,4.74,29.27,2,Wet,9.74,33.17,5.42
2023-03-01,28.49,5.9,24.07,3,Dry,7.97,30.88,3.54
2023-03-02,29.27,1.8,43.91,3,Dry,8.01,33.6,7.22
2023-03-03,29.16,3.15,43.26,3,Dry,7.03,33.64,4.13
2023-03-04,29.54,1.63,36.95,3,Dry,3.29,32.81,4.55
2023-03-05,30.11,9.74,56.95,3,Dry,4.24,34.68,6.25
